id1,id2,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39
MR00130CAMB29.jpg,MR00130CAMB29.jpg,9.0,13.0,5.0,-7.0,-6.0,3.0,-5.0,-12.0,-18.0,-26.0,-6.0,-12.0,-25.0,-22.0,-28.0,-5.0,-6.0,-11.0,-1.0,-5.0,12.0,-19.0,6.0,28.0,-5.0,10.0,29.0,37.0,-11.0,5.0,-26.0,15.0,-13.0,14.0,-40.0,-15.0,-20.0,-5.0,13.0,-10.0,-12.0,-2.0,1.0,9.0,-1.0,6.0,-4.0,5.0,-8.0,-5.0,5.0,-3.0,4.0,13.0,7.0,1.0,-1.0,2.0,6.0,4.0,6.0,6.0,2.0,25.0,-13.0,3.0,9.0,13.0,5.0,-6.0,4.0,47.0,-22.0,15.0,44.0,7.0,7.0,33.0,7.0,6.0
MR00130CAMB30.jpg,MR00130CAMB30.jpg,-20.0,-13.0,-10.0,-6.0,1.0,1.0,-4.0,8.0,15.0,0.0,-5.0,6.0,31.0,26.0,16.0,30.0,-6.0,-7.0,36.0,47.0,15.0,12.0,19.0,16.0,15.0,12.0,36.0,42.0,-6.0,26.0,27.0,32.0,-16.0,-64.0,-27.0,6.0,19.0,50.0,33.0,-71.0,-11.0,9.0,4.0,-9.0,-2.0,-2.0,8.0,-5.0,26.0,34.0,7.0,-4.0,-16.0,-8.0,-1.0,-7.0,-7.0,19.0,-10.0,3.0,-20.0,2.0,13.0,-11.0,-7.0,41.0,26.0,43.0,-1.0,-6.0,-9.0,18.0,-2.0,77.0,21.0,-14.0,0.0,-28.0,8.0,-9.0
MR00130CAMB31.jpg,MR00130CAMB31.jpg,2.0,3.0,-3.0,-15.0,-4.0,-6.0,-5.0,-2.0,4.0,0.0,9.0,-4.0,3.0,-4.0,-8.0,15.0,15.0,-8.0,-39.0,16.0,2.0,15.0,17.0,19.0,-3.0,36.0,12.0,-18.0,1.0,18.0,-5.0,-1.0,1.0,-49.0,-56.0,-27.0,-22.0,-16.0,47.0,-4.0,-3.0,0.0,0.0,-6.0,0.0,-8.0,8.0,-5.0,-20.0,-15.0,-7.0,-4.0,-1.0,-5.0,-1.0,5.0,-25.0,17.0,12.0,-9.0,-2.0,5.0,16.0,-2.0,9.0,-17.0,-9.0,19.0,10.0,6.0,0.0,-13.0,2.0,-37.0,-24.0,4.0,2.0,20.0,11.0,16.0
MR00130CAMB32.jpg,MR00130CAMB32.jpg,-12.0,-24.0,-52.0,-19.0,1.0,-8.0,13.0,49.0,2.0,8.0,-20.0,-2.0,1.0,-4.0,10.0,14.0,-22.0,-3.0,45.0,69.0,35.0,-24.0,33.0,37.0,-1.0,-28.0,0.0,61.0,-16.0,9.0,13.0,43.0,22.0,16.0,-19.0,0.0,3.0,38.0,-7.0,-5.0,-37.0,6.0,8.0,-11.0,-2.0,-16.0,-49.0,-9.0,13.0,12.0,-14.0,2.0,-5.0,20.0,1.0,2.0,-1.0,14.0,-1.0,-4.0,11.0,12.0,-5.0,-15.0,-27.0,-19.0,-23.0,1.0,-7.0,18.0,-2.0,2.0,6.0,42.0,19.0,0.0,0.0,5.0,-9.0,-10.0
MR00130CAMB33.jpg,MR00130CAMB33.jpg,5.0,15.0,-15.0,-4.0,-2.0,4.0,8.0,-12.0,2.0,13.0,10.0,21.0,-53.0,-16.0,-12.0,6.0,28.0,11.0,-31.0,-31.0,-47.0,-18.0,-10.0,24.0,9.0,48.0,41.0,-26.0,5.0,6.0,-30.0,-24.0,-8.0,79.0,28.0,-7.0,-10.0,-7.0,-130.0,44.0,4.0,-16.0,13.0,0.0,1.0,-1.0,21.0,9.0,-19.0,-41.0,-15.0,-2.0,12.0,-5.0,2.0,1.0,-5.0,68.0,28.0,-20.0,-6.0,7.0,2.0,-18.0,13.0,-20.0,6.0,0.0,1.0,16.0,2.0,38.0,8.0,22.0,2.0,6.0,5.0,32.0,-2.0,16.0
MR00130CAMB34.jpg,MR00130CAMB34.jpg,-1.0,-4.0,11.0,3.0,-3.0,-3.0,1.0,-3.0,-5.0,2.0,-2.0,-15.0,-37.0,-6.0,-37.0,9.0,-21.0,-9.0,-22.0,2.0,-3.0,4.0,16.0,-11.0,-4.0,-20.0,-54.0,33.0,16.0,2.0,-34.0,4.0,19.0,46.0,29.0,-16.0,-6.0,-14.0,-25.0,-19.0,0.0,6.0,-6.0,7.0,4.0,5.0,-7.0,3.0,1.0,20.0,12.0,-3.0,11.0,-2.0,-7.0,-2.0,29.0,47.0,25.0,24.0,-9.0,6.0,20.0,-19.0,-9.0,10.0,-38.0,1.0,-26.0,-13.0,0.0,-17.0,6.0,33.0,71.0,4.0,0.0,41.0,-8.0,-23.0
MR00130CAMB35.jpg,MR00130CAMB35.jpg,-1.0,2.0,-1.0,0.0,-7.0,-6.0,2.0,10.0,-10.0,11.0,31.0,18.0,1.0,39.0,-36.0,43.0,30.0,2.0,-17.0,-32.0,-32.0,-3.0,4.0,-12.0,-2.0,-36.0,1.0,39.0,33.0,39.0,-22.0,9.0,4.0,18.0,-3.0,24.0,27.0,7.0,13.0,18.0,5.0,1.0,1.0,-9.0,0.0,1.0,7.0,-12.0,-8.0,2.0,1.0,10.0,7.0,3.0,-10.0,-8.0,6.0,25.0,13.0,9.0,-34.0,-3.0,-13.0,-12.0,-18.0,1.0,25.0,24.0,0.0,10.0,1.0,22.0,-1.0,2.0,-1.0,-7.0,-2.0,26.0,-4.0,12.0
MR00130CAMB36.jpg,MR00130CAMB36.jpg,-7.0,-6.0,-2.0,-21.0,6.0,-9.0,-6.0,19.0,13.0,16.0,15.0,2.0,-16.0,3.0,-9.0,-15.0,-10.0,-23.0,21.0,-4.0,11.0,48.0,6.0,26.0,6.0,15.0,18.0,56.0,27.0,-25.0,-14.0,21.0,-8.0,34.0,-25.0,6.0,7.0,27.0,2.0,-31.0,10.0,9.0,4.0,21.0,-1.0,13.0,-6.0,-14.0,2.0,5.0,-5.0,0.0,7.0,-4.0,3.0,2.0,0.0,71.0,19.0,1.0,6.0,4.0,22.0,18.0,1.0,22.0,9.0,42.0,-16.0,-9.0,-5.0,45.0,8.0,-17.0,-42.0,-1.0,1.0,9.0,-10.0,-20.0
MR00130CAMB37.jpg,MR00130CAMB37.jpg,6.0,-8.0,2.0,-9.0,8.0,-3.0,-5.0,10.0,-2.0,4.0,4.0,4.0,19.0,24.0,12.0,15.0,-22.0,-2.0,-7.0,3.0,12.0,20.0,-2.0,1.0,0.0,12.0,-2.0,40.0,15.0,16.0,16.0,10.0,-4.0,14.0,-24.0,-10.0,-10.0,-26.0,31.0,13.0,-15.0,7.0,-4.0,2.0,-1.0,6.0,2.0,-3.0,5.0,11.0,3.0,2.0,-5.0,8.0,7.0,-6.0,15.0,4.0,13.0,13.0,12.0,5.0,-10.0,3.0,10.0,0.0,27.0,43.0,32.0,8.0,-10.0,11.0,5.0,-4.0,-24.0,-1.0,4.0,16.0,10.0,7.0
MR00130CAMB38.jpg,MR00130CAMB38.jpg,-7.0,2.0,6.0,-9.0,-12.0,-1.0,-7.0,-18.0,3.0,1.0,-17.0,28.0,9.0,58.0,-10.0,-7.0,-16.0,-5.0,-10.0,20.0,7.0,-29.0,-11.0,-8.0,-4.0,-9.0,-16.0,20.0,-5.0,12.0,3.0,16.0,-11.0,23.0,16.0,15.0,-3.0,29.0,38.0,-71.0,1.0,1.0,-9.0,-4.0,0.0,-4.0,2.0,9.0,5.0,7.0,-8.0,-11.0,-9.0,-3.0,-1.0,-1.0,-2.0,39.0,-18.0,-28.0,15.0,1.0,-2.0,-15.0,-4.0,-4.0,1.0,78.0,-4.0,-10.0,2.0,-10.0,10.0,3.0,-26.0,0.0,-4.0,-7.0,21.0,-21.0
MR00130CAMB39.jpg,MR00130CAMB39.jpg,13.0,4.0,10.0,4.0,8.0,1.0,-4.0,-13.0,-15.0,11.0,-10.0,-31.0,15.0,-5.0,23.0,-13.0,-18.0,2.0,1.0,-34.0,10.0,18.0,10.0,15.0,-10.0,8.0,16.0,-28.0,-8.0,-13.0,19.0,24.0,-7.0,24.0,-25.0,-4.0,-4.0,-17.0,46.0,-96.0,7.0,2.0,-2.0,-7.0,-3.0,-6.0,13.0,-1.0,-15.0,-18.0,-9.0,-3.0,-3.0,2.0,5.0,5.0,2.0,33.0,5.0,19.0,-2.0,0.0,12.0,-1.0,-21.0,-8.0,-14.0,-6.0,-5.0,1.0,-1.0,-50.0,-2.0,-13.0,-39.0,-1.0,2.0,33.0,4.0,-21.0
MR00130CAMB40.jpg,MR00130CAMB40.jpg,2.0,1.0,-5.0,-8.0,-7.0,3.0,-17.0,-8.0,10.0,0.0,21.0,-19.0,-1.0,1.0,7.0,-1.0,8.0,-16.0,4.0,-27.0,-2.0,2.0,-4.0,3.0,-9.0,-60.0,-9.0,48.0,20.0,-1.0,7.0,-23.0,2.0,-30.0,33.0,-11.0,0.0,-2.0,10.0,-43.0,0.0,-2.0,-1.0,1.0,-2.0,4.0,2.0,0.0,16.0,11.0,1.0,5.0,2.0,-1.0,2.0,-2.0,-10.0,8.0,4.0,17.0,1.0,8.0,-9.0,33.0,-16.0,12.0,-25.0,-13.0,-4.0,6.0,5.0,-8.0,4.0,27.0,1.0,2.0,-3.0,23.0,-12.0,-12.0
MS00253SALM01.jpg,MS00253SALM01.jpg,2.0,9.0,4.0,7.0,2.0,8.0,6.0,-5.0,-3.0,-5.0,4.0,-20.0,8.0,27.0,12.0,12.0,-2.0,-7.0,10.0,10.0,23.0,-9.0,-1.0,9.0,7.0,1.0,26.0,26.0,-3.0,22.0,10.0,6.0,5.0,-25.0,-20.0,22.0,11.0,-29.0,18.0,23.0,-2.0,-6.0,-5.0,-7.0,1.0,-3.0,25.0,-3.0,-8.0,-21.0,-3.0,-8.0,0.0,7.0,9.0,-10.0,2.0,-11.0,-8.0,16.0,-1.0,1.0,-10.0,5.0,0.0,12.0,3.0,-17.0,19.0,19.0,3.0,-15.0,0.0,-5.0,-35.0,5.0,6.0,14.0,-12.0,0.0
MS00253SALM02.jpg,MS00253SALM02.jpg,2.0,-3.0,-1.0,-4.0,0.0,-13.0,7.0,6.0,-5.0,6.0,-8.0,4.0,-5.0,14.0,0.0,4.0,13.0,6.0,8.0,-8.0,3.0,14.0,-6.0,8.0,0.0,-2.0,10.0,11.0,-15.0,12.0,0.0,1.0,9.0,0.0,-1.0,-5.0,-9.0,10.0,-27.0,77.0,-4.0,3.0,0.0,-3.0,-2.0,1.0,7.0,1.0,10.0,3.0,-5.0,-2.0,3.0,-7.0,0.0,-2.0,-1.0,3.0,1.0,-3.0,2.0,2.0,-5.0,-5.0,-3.0,3.0,15.0,12.0,-17.0,-6.0,1.0,-17.0,-1.0,14.0,-19.0,1.0,3.0,0.0,-2.0,1.0
MS00253SALM03.jpg,MS00253SALM03.jpg,1.0,-2.0,3.0,0.0,6.0,-4.0,2.0,2.0,-2.0,-6.0,0.0,9.0,0.0,7.0,-1.0,-1.0,0.0,-26.0,14.0,-7.0,-1.0,-10.0,-17.0,9.0,-6.0,-2.0,-12.0,9.0,-1.0,-2.0,-1.0,-4.0,-2.0,11.0,-31.0,10.0,10.0,10.0,40.0,-7.0,-1.0,-7.0,-13.0,2.0,-5.0,-1.0,3.0,0.0,3.0,2.0,1.0,0.0,-2.0,-1.0,1.0,-3.0,-5.0,-16.0,-9.0,-19.0,-7.0,4.0,-7.0,-1.0,2.0,-28.0,-22.0,0.0,-1.0,-8.0,-2.0,-11.0,-1.0,18.0,-20.0,-1.0,0.0,-35.0,-6.0,0.0
MS00253SALM04.jpg,MS00253SALM04.jpg,-5.0,-6.0,-1.0,5.0,-3.0,-1.0,6.0,-20.0,10.0,16.0,-3.0,-5.0,-6.0,8.0,-4.0,8.0,7.0,-12.0,-10.0,-8.0,14.0,-6.0,-2.0,-3.0,2.0,-2.0,15.0,-15.0,-5.0,8.0,-4.0,14.0,1.0,-8.0,-3.0,7.0,1.0,-18.0,21.0,7.0,10.0,7.0,0.0,0.0,1.0,2.0,11.0,6.0,-5.0,-2.0,2.0,2.0,4.0,0.0,-2.0,-3.0,7.0,0.0,1.0,-4.0,-1.0,-4.0,-2.0,0.0,18.0,9.0,10.0,-18.0,8.0,1.0,1.0,1.0,1.0,-19.0,-3.0,-1.0,2.0,20.0,2.0,-2.0
MS00253SALM05.jpg,MS00253SALM05.jpg,1.0,6.0,4.0,-12.0,2.0,1.0,9.0,1.0,0.0,0.0,-1.0,71.0,3.0,9.0,7.0,-2.0,13.0,0.0,1.0,8.0,3.0,-4.0,3.0,3.0,9.0,6.0,-3.0,19.0,2.0,2.0,6.0,-4.0,8.0,-21.0,-6.0,19.0,9.0,-7.0,-19.0,-5.0,-6.0,-3.0,-3.0,0.0,-2.0,3.0,5.0,-9.0,8.0,-2.0,-1.0,3.0,0.0,-3.0,-1.0,1.0,-1.0,2.0,2.0,-2.0,-1.0,-1.0,4.0,2.0,6.0,-8.0,-10.0,6.0,8.0,5.0,-6.0,7.0,6.0,0.0,-12.0,-3.0,-3.0,-3.0,2.0,0.0
MS00253SALM06.jpg,MS00253SALM06.jpg,-6.0,-2.0,-1.0,-2.0,4.0,2.0,-10.0,-7.0,4.0,0.0,0.0,13.0,-12.0,-15.0,-3.0,-5.0,-2.0,-20.0,8.0,23.0,-59.0,-15.0,-2.0,-6.0,-5.0,11.0,-3.0,-16.0,-12.0,-3.0,-8.0,2.0,2.0,-16.0,-9.0,2.0,11.0,11.0,72.0,32.0,1.0,1.0,4.0,3.0,1.0,7.0,14.0,-3.0,-13.0,-22.0,-2.0,-1.0,4.0,-2.0,-4.0,3.0,3.0,-36.0,4.0,6.0,-1.0,3.0,5.0,9.0,11.0,17.0,17.0,-29.0,11.0,0.0,1.0,13.0,-10.0,4.0,16.0,-2.0,-2.0,-8.0,-7.0,4.0
MS00253SALM07.jpg,MS00253SALM07.jpg,-7.0,-2.0,-5.0,-1.0,-12.0,1.0,-1.0,4.0,-9.0,-9.0,3.0,-65.0,-6.0,-17.0,-2.0,-22.0,0.0,9.0,20.0,-36.0,-5.0,24.0,6.0,0.0,-2.0,-20.0,2.0,40.0,4.0,-19.0,0.0,4.0,-26.0,-32.0,8.0,4.0,2.0,29.0,-70.0,-42.0,6.0,1.0,1.0,-3.0,7.0,-3.0,-6.0,-6.0,12.0,10.0,-7.0,-12.0,6.0,4.0,-4.0,8.0,2.0,-11.0,-7.0,23.0,3.0,12.0,5.0,4.0,4.0,-3.0,5.0,23.0,-16.0,-7.0,-1.0,5.0,-4.0,-15.0,-21.0,3.0,-1.0,4.0,1.0,-8.0
MS00253SALM08.jpg,MS00253SALM08.jpg,2.0,-3.0,-8.0,3.0,10.0,9.0,-2.0,4.0,6.0,4.0,2.0,2.0,1.0,3.0,2.0,-18.0,-8.0,-2.0,16.0,-10.0,20.0,-9.0,-2.0,5.0,4.0,9.0,11.0,7.0,1.0,-19.0,-1.0,3.0,-1.0,-1.0,-2.0,-2.0,2.0,5.0,16.0,-9.0,-3.0,2.0,3.0,2.0,1.0,3.0,-5.0,3.0,7.0,16.0,0.0,-2.0,2.0,4.0,1.0,-1.0,10.0,-6.0,0.0,1.0,-4.0,0.0,4.0,-4.0,-3.0,-15.0,3.0,-4.0,-14.0,-10.0,-4.0,-11.0,-1.0,-12.0,-36.0,2.0,0.0,-8.0,-7.0,-13.0
MS00253SALM09.jpg,MS00253SALM09.jpg,-5.0,-7.0,-5.0,-3.0,-1.0,-3.0,4.0,-8.0,5.0,5.0,9.0,-25.0,14.0,5.0,15.0,-14.0,-2.0,-11.0,-3.0,-5.0,12.0,-3.0,-6.0,7.0,11.0,13.0,11.0,21.0,1.0,-14.0,16.0,26.0,17.0,-2.0,-12.0,-18.0,-12.0,5.0,25.0,-17.0,18.0,11.0,8.0,-2.0,1.0,0.0,10.0,5.0,-11.0,-13.0,5.0,-4.0,-2.0,2.0,3.0,3.0,-2.0,2.0,4.0,6.0,13.0,-4.0,-6.0,12.0,16.0,-9.0,8.0,-28.0,-10.0,-5.0,-2.0,5.0,1.0,2.0,20.0,-2.0,-1.0,6.0,-5.0,-3.0
MS00253SALM10.jpg,MS00253SALM10.jpg,0.0,-17.0,3.0,-5.0,9.0,-12.0,5.0,30.0,-4.0,-3.0,1.0,-2.0,-1.0,11.0,-4.0,20.0,-4.0,6.0,8.0,-2.0,-1.0,-12.0,6.0,-8.0,6.0,-2.0,13.0,-17.0,2.0,18.0,-7.0,-3.0,13.0,11.0,-4.0,14.0,7.0,24.0,-76.0,-76.0,3.0,12.0,1.0,-10.0,-3.0,-7.0,-4.0,-9.0,15.0,31.0,3.0,4.0,0.0,-5.0,-2.0,-17.0,-15.0,-13.0,2.0,1.0,2.0,6.0,2.0,19.0,-1.0,3.0,20.0,9.0,9.0,-2.0,-5.0,7.0,0.0,-19.0,-9.0,-2.0,-1.0,-5.0,-2.0,-18.0
MS00253SALM11.jpg,MS00253SALM11.jpg,-2.0,-8.0,-2.0,-7.0,5.0,2.0,2.0,7.0,-2.0,0.0,-8.0,3.0,10.0,17.0,3.0,-12.0,11.0,1.0,-3.0,-29.0,18.0,-19.0,-4.0,-4.0,-1.0,-3.0,25.0,-2.0,-8.0,-12.0,8.0,-4.0,1.0,3.0,2.0,8.0,0.0,-12.0,2.0,-21.0,2.0,8.0,3.0,3.0,0.0,2.0,24.0,-11.0,-4.0,-11.0,0.0,2.0,-4.0,6.0,1.0,7.0,9.0,-6.0,2.0,9.0,-4.0,-9.0,3.0,-3.0,9.0,6.0,11.0,-24.0,0.0,6.0,4.0,8.0,2.0,-15.0,3.0,-3.0,0.0,19.0,-6.0,-1.0
MS00253SALM12.jpg,MS00253SALM12.jpg,0.0,-1.0,-1.0,1.0,-7.0,5.0,0.0,-2.0,-7.0,-6.0,0.0,-8.0,-24.0,4.0,-17.0,-7.0,18.0,3.0,5.0,-13.0,1.0,-16.0,-3.0,-15.0,-9.0,15.0,7.0,-15.0,12.0,-14.0,-18.0,-14.0,-11.0,10.0,-13.0,-4.0,-10.0,-3.0,22.0,9.0,2.0,3.0,3.0,4.0,1.0,0.0,-15.0,5.0,-5.0,-10.0,0.0,1.0,10.0,5.0,-4.0,-2.0,2.0,17.0,9.0,17.0,2.0,-8.0,-5.0,5.0,-4.0,-1.0,-10.0,-45.0,-2.0,2.0,-1.0,-7.0,1.0,-16.0,-33.0,0.0,-1.0,11.0,-4.0,-3.0
MS00253SALM13.jpg,MS00253SALM13.jpg,1.0,1.0,-3.0,-1.0,-3.0,7.0,-2.0,-6.0,1.0,-6.0,-10.0,-47.0,13.0,14.0,8.0,8.0,4.0,-3.0,-15.0,-10.0,5.0,-15.0,10.0,-8.0,-1.0,-18.0,2.0,8.0,-8.0,5.0,12.0,-2.0,0.0,9.0,-4.0,3.0,3.0,0.0,12.0,-32.0,-2.0,1.0,1.0,-4.0,-3.0,-7.0,5.0,2.0,-1.0,2.0,-1.0,-5.0,-5.0,-6.0,1.0,-1.0,1.0,-1.0,-4.0,-15.0,-5.0,-5.0,4.0,5.0,-1.0,10.0,11.0,-46.0,11.0,1.0,3.0,-21.0,-4.0,-8.0,-9.0,-1.0,-1.0,-4.0,1.0,-10.0
MS00253SALM14.jpg,MS00253SALM14.jpg,-6.0,-11.0,8.0,11.0,8.0,-4.0,7.0,-3.0,-6.0,-8.0,12.0,5.0,-4.0,2.0,3.0,-5.0,-7.0,10.0,-8.0,-6.0,10.0,6.0,13.0,5.0,4.0,11.0,-2.0,28.0,10.0,-3.0,2.0,13.0,-3.0,-2.0,5.0,-3.0,-2.0,-14.0,18.0,11.0,5.0,6.0,-3.0,-15.0,-24.0,-14.0,-2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,-2.0,-4.0,1.0,-3.0,-1.0,-8.0,-12.0,4.0,0.0,4.0,-1.0,4.0,-20.0,56.0,-13.0,0.0,-1.0,10.0,-2.0,1.0,-2.0,-2.0,-1.0,10.0,2.0,-12.0
MS00253SALM15.jpg,MS00253SALM15.jpg,2.0,5.0,18.0,5.0,0.0,-3.0,4.0,1.0,1.0,-4.0,1.0,28.0,17.0,3.0,4.0,6.0,2.0,-8.0,9.0,-2.0,6.0,4.0,0.0,1.0,18.0,3.0,-12.0,12.0,3.0,6.0,10.0,8.0,6.0,22.0,22.0,10.0,2.0,29.0,-36.0,-184.0,-3.0,-4.0,-8.0,-1.0,2.0,1.0,-5.0,1.0,3.0,-9.0,-2.0,-1.0,-10.0,-1.0,-5.0,0.0,5.0,-15.0,-9.0,-3.0,1.0,7.0,0.0,11.0,3.0,-6.0,2.0,16.0,6.0,2.0,-6.0,-10.0,3.0,-39.0,15.0,0.0,-1.0,-4.0,2.0,-27.0
MS00253SALM16.jpg,MS00253SALM16.jpg,3.0,6.0,8.0,-8.0,1.0,-6.0,-3.0,3.0,-7.0,0.0,-3.0,-8.0,-14.0,-4.0,-11.0,6.0,-2.0,151.0,-14.0,-17.0,-40.0,-4.0,1.0,19.0,-7.0,6.0,10.0,0.0,-5.0,4.0,-13.0,7.0,-4.0,-10.0,1.0,3.0,4.0,2.0,64.0,2.0,-9.0,-5.0,-6.0,3.0,-2.0,2.0,15.0,-4.0,-12.0,-13.0,-4.0,-3.0,7.0,-5.0,-3.0,-1.0,8.0,6.0,13.0,7.0,-4.0,1.0,8.0,-9.0,1.0,11.0,-4.0,1.0,-2.0,1.0,5.0,-38.0,4.0,-7.0,-4.0,-1.0,1.0,5.0,-15.0,-1.0
MS00253SALM17.jpg,MS00253SALM17.jpg,0.0,-8.0,-3.0,-2.0,4.0,1.0,7.0,5.0,-7.0,-1.0,-10.0,-28.0,2.0,-4.0,5.0,-5.0,-2.0,-1.0,15.0,-4.0,10.0,-1.0,7.0,0.0,2.0,4.0,6.0,-2.0,-6.0,-8.0,10.0,-3.0,2.0,7.0,10.0,6.0,6.0,3.0,-36.0,-20.0,-2.0,6.0,-1.0,5.0,-3.0,4.0,4.0,-2.0,1.0,-7.0,-5.0,-7.0,1.0,3.0,-1.0,1.0,1.0,8.0,2.0,6.0,6.0,2.0,14.0,3.0,5.0,-4.0,3.0,-25.0,12.0,-2.0,0.0,31.0,0.0,9.0,-10.0,0.0,0.0,-14.0,-1.0,-4.0
MS00253SALM18.jpg,MS00253SALM18.jpg,1.0,12.0,-20.0,9.0,10.0,-11.0,9.0,-12.0,5.0,34.0,-13.0,12.0,-21.0,-9.0,-18.0,-23.0,2.0,2.0,37.0,-21.0,-14.0,-15.0,-34.0,-19.0,13.0,40.0,-18.0,90.0,-22.0,-23.0,-22.0,-16.0,4.0,-31.0,-44.0,0.0,-10.0,-6.0,30.0,21.0,-1.0,-7.0,7.0,-4.0,-2.0,-4.0,-6.0,-1.0,4.0,-10.0,0.0,12.0,3.0,3.0,-1.0,-1.0,16.0,13.0,1.0,-14.0,-6.0,-4.0,-5.0,-5.0,10.0,2.0,25.0,24.0,-11.0,-11.0,-6.0,7.0,2.0,-48.0,-61.0,2.0,-5.0,18.0,-25.0,-10.0
MS00253SALM19.jpg,MS00253SALM19.jpg,1.0,4.0,8.0,9.0,-4.0,4.0,7.0,-10.0,2.0,1.0,10.0,-3.0,-10.0,12.0,-9.0,-13.0,21.0,7.0,-9.0,4.0,-2.0,-19.0,-13.0,10.0,6.0,4.0,-1.0,0.0,11.0,-6.0,-10.0,-14.0,-7.0,2.0,20.0,11.0,9.0,3.0,75.0,-88.0,-8.0,-10.0,-8.0,1.0,0.0,3.0,24.0,16.0,-15.0,-12.0,3.0,-6.0,3.0,-8.0,1.0,8.0,1.0,0.0,-6.0,-16.0,-13.0,-23.0,-24.0,-4.0,13.0,-17.0,11.0,-1.0,-5.0,2.0,10.0,-47.0,-7.0,8.0,-32.0,1.0,2.0,-11.0,0.0,-21.0
MS00253SALM20.jpg,MS00253SALM20.jpg,-7.0,2.0,4.0,-3.0,-8.0,-30.0,-7.0,-11.0,15.0,-2.0,6.0,6.0,19.0,15.0,19.0,-1.0,-1.0,-1.0,35.0,-11.0,-14.0,13.0,3.0,2.0,-9.0,-10.0,13.0,19.0,-5.0,-3.0,20.0,37.0,-5.0,-25.0,-36.0,16.0,11.0,6.0,61.0,10.0,-5.0,-2.0,-8.0,6.0,3.0,2.0,-4.0,-5.0,6.0,7.0,7.0,8.0,-1.0,-4.0,16.0,9.0,-14.0,-19.0,9.0,-24.0,-2.0,10.0,-2.0,17.0,-20.0,7.0,-9.0,5.0,-4.0,4.0,4.0,-22.0,7.0,-9.0,2.0,0.0,5.0,30.0,1.0,7.0
MS00253SALM21.jpg,MS00253SALM21.jpg,1.0,8.0,5.0,6.0,3.0,-1.0,9.0,-2.0,-7.0,-5.0,8.0,23.0,-18.0,-4.0,-11.0,-1.0,6.0,-3.0,-7.0,-5.0,-8.0,-16.0,1.0,-3.0,-1.0,8.0,-12.0,3.0,6.0,-1.0,-12.0,-14.0,-12.0,-28.0,-18.0,-17.0,-1.0,21.0,45.0,-35.0,-2.0,-4.0,0.0,4.0,1.0,3.0,11.0,1.0,-2.0,1.0,-2.0,2.0,8.0,0.0,0.0,6.0,-8.0,-5.0,-4.0,-2.0,2.0,-12.0,3.0,5.0,1.0,-5.0,11.0,-6.0,-9.0,1.0,12.0,0.0,-3.0,23.0,-2.0,1.0,1.0,-35.0,8.0,7.0
MS00253SALM22.jpg,MS00253SALM22.jpg,0.0,3.0,5.0,-3.0,-2.0,-1.0,2.0,4.0,-8.0,-8.0,1.0,24.0,0.0,-4.0,3.0,-7.0,4.0,80.0,10.0,8.0,-7.0,-11.0,1.0,-4.0,2.0,17.0,-1.0,-1.0,1.0,-16.0,2.0,23.0,4.0,10.0,10.0,-1.0,-3.0,-10.0,27.0,25.0,-6.0,-3.0,-5.0,1.0,0.0,0.0,0.0,-2.0,4.0,9.0,0.0,5.0,0.0,5.0,0.0,1.0,5.0,-34.0,-1.0,8.0,3.0,-5.0,-5.0,5.0,4.0,2.0,-1.0,-54.0,0.0,-16.0,-7.0,-13.0,9.0,-3.0,-7.0,0.0,-2.0,-4.0,2.0,1.0
MS00253SALM23.jpg,MS00253SALM23.jpg,-4.0,9.0,8.0,14.0,5.0,3.0,5.0,5.0,6.0,-12.0,-10.0,-10.0,7.0,2.0,19.0,-12.0,0.0,2.0,-7.0,-5.0,12.0,11.0,2.0,3.0,-12.0,-13.0,-28.0,-4.0,-9.0,-21.0,16.0,-36.0,6.0,-4.0,15.0,-2.0,-1.0,-6.0,-44.0,5.0,-16.0,-17.0,-16.0,-19.0,-2.0,-14.0,12.0,-3.0,3.0,9.0,-7.0,-2.0,-4.0,-7.0,4.0,4.0,-4.0,0.0,3.0,-9.0,4.0,2.0,-2.0,17.0,0.0,12.0,-10.0,-23.0,6.0,0.0,-4.0,14.0,2.0,-22.0,-7.0,-2.0,-1.0,1.0,2.0,2.0
